Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1F76,Taeniasis,,"A disease of the intestines, caused by an infection with the adult parasitic worm Taenia. This disease is characterised by abdominal pain, weight loss, diarrhoea, constipation, or may be asymptomatic. Transmission is by ingestion of larval cysts in undercooked beef or pork. Confirmation is by identification of Taenia eggs or proglottids in faecal samples (samples from multiple days).",,Cysticercosis
1F76.0,Taeniasis due to Taenia solium,,"A disease of the intestines, caused by an infection with the adult parasitic worm Taenia solium. This disease is characterised by abdominal pain, weight loss, diarrhoea, constipation, or may be asymptomatic. Transmission is by ingestion of larval cysts in undercooked pork. Confirmation is by identification of Taenia solium eggs or proglottidis in faecal samples (samples from multiple days).",Taenia solium taeniasis,
1F76.1,Taeniasis due to Taenia saginata,,"A disease of the intestines, caused by an infection with the adult parasitic worm Taenia saginata. This disease is characterised by abdominal pain, weight loss, diarrhoea, constipation, or may be asymptomatic. Transmission is by ingestion of larval cysts in undercooked beef. Confirmation is by identification of Taenia saginata eggs or proglottids in faecal samples (samples from multiple days).",Infection due to adult tapeworm Taenia saginata; Taenia saginata taeniasis,
1F80,Clonorchiasis,Clonorchiasis due to Clonorchis sinensis,"A condition caused by an infection with the parasitic worm Clonorchis sinensis. This condition commonly presents with inflammation and obstruction of the biliary ducts. This condition may also present with abdominal pain, nausea, or diarrhoea. Transmission is commonly by ingestion of undercooked fish infected with parasitic cysts. Confirmation is by identification of Clonorchis sinensis eggs in a faecal sample.",Chinese liver fluke disease; Infection due to Clonorchis sinensis; Oriental liver fluke disease,
1F81,Dicrocoeliasis,,"A disease caused by an infection with the parasitic worm Dicrocoelium dendriticum. This disease is commonly asymptomatic. This disease may present with cholecystitis, liver abscesses, or upper abdominal pain. Transmission is by ingestion of infected ants. Confirmation is by identification of Dicrocoelium dendriticum eggs in a faecal sample or duodenal fluid.",Lancet fluke infection,
1F82,Fascioliasis,,"A disease of the hepatic system, caused by an infection with the parasitic worm Fasciola. In the acute phase, this disease is characterised by upper abdominal pain, fever, urticaria, shortness of breath, nausea, or vomiting due to migration of the parasite from the intestines to the liver. In the chronic phase, this disease is characterised by cholestasis, cholangitis, pancreatitis, or gallstones. This disease may be asymptomatic. Transmission is by ingestion of undercooked contaminated aquatic plants or contaminated water. Confirmation is commonly by identification of Fasciola eggs in a faecal sample (after the individual has followed a liver-free diet prior to testing), or detection of antibodies against Fasciola.",Sheep liver fluke disease,
1F83,Fasciolopsiasis,,"A disease caused by an infection with the parasitic worm Fasciolopsis buski. This disease is characterised by abdominal pain or diarrhoea, or may be asymptomatic. This disease may also present with oedema of the face, abdomen, or legs, vomiting, anorexia, or intestinal obstruction. Transmission is by ingestion of undercooked contaminated aquatic plants. Confirmation is by identification of Fasciolopsis buski eggs in a faecal sample.",,
1F84,Opisthorchiasis,,"A disease caused by an infection with the parasitic worm Opisthorchis. This disease is commonly asymptomatic. In mild cases, this disease may present with dyspepsia, abdominal pain, diarrhoea, or constipation; in severe cases, this disease may present with hepatomegaly and malnutrition; in rare cases, this disease may present with cholangitis, cholecystitis, and cholangiocarcinoma. Transmission is by ingestion of infected undercooked freshwater fish. Confirmation is by of identification Opisthorchis in a faecal sample.",,
1F85,Paragonimiasis,,"A disease caused by an infection with the parasitic worm Paragonimus. This disease is characterised by cough or haemoptysis, or may be asymptomatic. This disease may present with other symptoms depending on the site where the parasite migrates to. Transmission is commonly by ingestion of undercooked contaminated crustaceans (crab or crayfish). Confirmation is commonly by identification of Paragonimus eggs in a sputum or faecal sample.",Infestation due to Paragonimus species; infection due to Paragonimus species; lung fluke disease,
1F86,Schistosomiasis,,An infestation caused by helminths of the genus Schistosoma. The clinical features vary according to the species involved but the principal organs affected are the gastrointestinal tract and bladder.,snail fever,
1F86.0,Schistosomiasis due to Schistosoma haematobium,,"A disease caused by an infection with the parasitic worm Schistosoma haematobium. This disease is characterised by haematuria, scarring, calcification, or squamous cell carcinoma. This disease may also present with embolic egg granulomas in the brain or spinal cord. Transmission is by direct contact with freshwater that has been contaminated with Schistosoma haematobium eggs or snails that carry Schistosoma haematobium.",,
1F86.1,Schistosomiasis due to Schistosoma mansoni,,"A disease caused by an infection with the parasitic worm Schistosoma mansoni. This disease commonly presents with Katayama fever, hepatic perisinusoidal egg granulomas, Symmers’ pipe stem periportal fibrosis, or portal hypertension. This disease may also present with embolic egg granulomas in the brain or spinal cord. Transmission is by direct contact with freshwater that has been contaminated with Schistosoma mansoni eggs or snails that carry Schistosoma mansoni. Confirmation is by identification of the Schistosoma mansoni eggs in a faecal sample.",,
1F86.2,Schistosomiasis due to Schistosoma japonicum,,"A disease caused by an infection with the parasitic worm Schistosoma japonicum. This disease is characterised by Katayama fever, hepatic perisinusoidal egg granulomas, Symmers’ pipe stem periportal fibrosis, or portal hypertension. This disease may also present with embolic egg granulomas in the brain or spinal cord. Transmission is by direct contact with freshwater that has been contaminated with Schistosoma japonicum eggs or snails that carry Schistosoma japonicum. Confirmation is by identification of the Schistosoma japonicum eggs in a faecal sample.",Asiatic schistosomiasis,
1F86.3,Other schistosomiases,,,,
1F86.4,Cercarial dermatitis,,"A disease caused by an infection with the parasitic worm Schistosoma. This disease is characterised by tingling, burning, itching of the skin, small reddish pimples, or small blisters. Transmission is by direct contact with contaminated water. Confirmation is by identification of Schistosoma eggs in a faecal, urine, or blood sample.",,
1F86.5,Schistosomal pneumonitis,,,,
1F90,Other or unspecified infestation by parasitic worms,,,,
1F90.0,Mixed intestinal helminthiases,,,,
1F90.1,Intestinal parasitic infestation not otherwise specified,,This concept should be used for parasitic infestation of the intestine only when no more precise details are available.,,
1F90.2,"Intestinal helminthiasis, unspecified",,,,
1F91,Diphyllobothriasis and sparganosis,,"Diphyllobothriasis is defined as infection with the cestode Diphyllobothrium latum or other Diphyllobothrium species, which occurs accidentally in humans who ingest water containing infected cyclops, eating raw or inadequately cooked flesh. Manifestations may include abdominal discomfort, diarrhoea, vomiting and megaloblastic anaemia. Massive infections may result in intestinal obstruction.",,
1G00,Pediculosis,,"A condition of the skin, hair, or genital region caused by an infection with the parasite Pediculus. This disease is characterised by pruritus. This condition also presents with symptoms depending on the site of infection. Transmission is by direct or indirect contact with an infected individual or animal. Confirmation is by identification of Pediculus.",,
